JournalCode	JournalLib	EcritureNum	EcritureDate	CompteNum	CompteLib	CompAuxNum	CompAuxLib	PieceRef	PieceDate	EcritureLib	Debit	Credit	EcritureLet	DateLet	ValidDate	Montantdevise	Idevise
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006332	MDB & CO	4040009263	20240426	24040009263 MDB & CO	1156,61	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006366	SCI CHANUT	4040009271	20240426	24040009271 SCI CHANUT	1080,00	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006369	VINANTHROPE	4040009272	20240426	24040009272 VINANTHROPE	826,65	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006421	PAULINE FLEURS	4040009279	20240426	24040009279 PAULINE FLEURS	354,00	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006557	BIJOUTERIE GERARD AUJOULAT	4040009284	20240426	24040009284 BIJOUTERIE GERARD	2371,50	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006597	KOLENERGY	4040009298	20240426	24040009298 KOLENERGY	1080,00	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006332	MDB & CO	4040009263	20240501	PR 01/05/24 F MDB & CO	0,00	385,54			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006559	LMP VIDON EDDIE	4050009307	20240502	24050009307 LMP VIDON EDDIE	8994,00	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006110	ADRIEN GROUP	SAN88	20240505	ADRIEN GROUP	0,00	1985,23			20250831		
AN	JOURNAL AN	AN000001	20240901	40100900	COLLECTIFS FOURNISSEURS  	0RF	ABT REVUE FIDUCIERE	SAN39	20240506	PRLV SEPA/GROUPE REVUE FIDUCIA	50,00	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	40100900	COLLECTIFS FOURNISSEURS  	0SCI	SCI MELKIOR	SAN61	20240506	VR.PERMANENT LOYER	900,00	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006441	SCI ARC EN CIEL	SAN97	20240506	IMP SDD NBRE00002 arc en ciel	5100,00	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	40100900	COLLECTIFS FOURNISSEURS  	0ASYNEO	ASYNEO	SAN3	20240510	PRLV SEPA/GOCARDLESS	34,56	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	40100900	COLLECTIFS FOURNISSEURS  	0ASYNEO	ASYNEO	SAN4	20240510	PRLV SEPA/GOCARDLESS	34,56	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	40100900	COLLECTIFS FOURNISSEURS  	0ASYNEO	ASYNEO	SAN5	20240510	PRLV SEPA/GOCARDLESS	34,56	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	40100900	COLLECTIFS FOURNISSEURS  	0ASYNEO	ASYNEO	SAN6	20240510	PRLV SEPA/GOCARDLESS	34,56	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	40100900	COLLECTIFS FOURNISSEURS  	0ASYNEO	ASYNEO	SAN7	20240510	PRLV SEPA/GOCARDLESS	34,56	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	40100900	COLLECTIFS FOURNISSEURS  	0ASYNEO	ASYNEO	SAN8	20240510	PRLV SEPA/GOCARDLESS	69,12	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006616	LMNP THIERRY DEGASPERIS	4050009312	20240514	24050009312 LMNP THIERRY DEGAS	600,00	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006620	LMNP CAVIGLIA LAURENT	4050009306	20240517	24050009306 LMNP CAVIGLIA LAUR	780,00	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006421	PAULINE FLEURS	4050009319	20240518	24050009319 PAULINE FLEURS	793,15	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006332	MDB & CO	SAN92	20240520	PR 20/05/24 F MDB & CO	0,00	385,54			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006421	PAULINE FLEURS	4040009279	20240520	PR 20/05/24 F PAULINE FLEURS	0,00	400,00			20250831		
AN	JOURNAL AN	AN000001	20240901	40100900	COLLECTIFS FOURNISSEURS  	0GREFFEI	GREFFE COMPTE INTERNET	3625219	20240521	CHEQUE N.3625219 GREFFE COMPTE	910,00	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	40100900	COLLECTIFS FOURNISSEURS  	0FVI	FVI	SAN17	20240523	PRLV SEPA/FORCE DE VENTE INFOR	136,50	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006559	LMP VIDON EDDIE	4050009322	20240527	24050009322 LMP VIDON EDDIE	0,00	4314,00			20250831		
AN	JOURNAL AN	AN000001	20240901	40100900	COLLECTIFS FOURNISSEURS  	0GREFFEI	GREFFE COMPTE INTERNET	SAN27	20240529	RAPHARIN	0,00	95,09			20250831		
AN	JOURNAL AN	AN000001	20240901	40100900	COLLECTIFS FOURNISSEURS  	0SCI	SCI MELKIOR	SAN62	20240531	/MOTIF VIRT SCI /BEN REVOLUT F	9000,00	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006039	SARL RAPHARIN	SAN84	20240531	SARL RAPHARIN	0,00	2640,00			20250831		
AN	JOURNAL AN	AN000001	20240901	40100900	COLLECTIFS FOURNISSEURS  	0RF	ABT REVUE FIDUCIERE	SAN40	20240605	PRLV SEPA/GROUPE REVUE FIDUCIA	50,00	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	40100900	COLLECTIFS FOURNISSEURS  	0SCI	SCI MELKIOR	SAN63	20240605	VR.PERMANENT LOYER	900,00	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006607	ZENAURA	4060009326	20240613	24060009326 ZENAURA	517,15	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	40100900	COLLECTIFS FOURNISSEURS  	0ASYNEO	ASYNEO	SAN9	20240617	PRLV SEPA/GOCARDLESS	34,56	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006011	SCI CARLA	4060009328	20240621	24060009328 SCI CARLA	624,00	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006091	PIZZERIA MONT D'OR	4060009329	20240621	24060009329 MONT D'OR	900,00	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006110	ADRIEN GROUP	4060009331	20240621	24060009331 ADRIEN GROUP	3583,00	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006332	MDB & CO	4060009347	20240621	24060009347 MDB & CO	947,96	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006421	PAULINE FLEURS	4060009362	20240621	24060009362 PAULINE FLEURS	264,00	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006561	SCI LES MERVEILLEUSES	4060009372	20240621	24060009372 SCI LES MERVEILLEU	540,00	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006569	SYLVIE BOULANGERIE PATISSERIE	4060009373	20240621	24060009373 SYLVIE BOULANGERIE	1313,20	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006589	CAPCIME	4060009381	20240621	24060009381 CAPCIME	300,00	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	40100900	COLLECTIFS FOURNISSEURS  	0FVI	FVI	SAN18	20240624	PRLV SEPA/FORCE DE VENTE INFOR	136,50	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006421	PAULINE FLEURS	4060009362	20240628	PR 28/06/24 F PAULINE FLEURS	0,00	510,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006607	ZENAURA	4060009389	20240628	24060009389 ZENAURA	133,20	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	40100900	COLLECTIFS FOURNISSEURS  	0SCI	SCI MELKIOR	SAN64	20240701	SCI MELKIOR	0,00	3295,91			20250831		
AN	JOURNAL AN	AN000001	20240901	40100900	COLLECTIFS FOURNISSEURS  	0RF	ABT REVUE FIDUCIERE	SAN41	20240705	PRLV SEPA/GROUPE REVUE FIDUCIA	50,00	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	40100900	COLLECTIFS FOURNISSEURS  	0SCI	SCI MELKIOR	SAN65	20240705	VR.PERMANENT LOYER	900,00	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006039	SARL RAPHARIN	4070009391	20240708	24070009391 RAPHARIN SASU	1891,20	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006379	SCI CADA	SAN94	20240709	SCI CADA	0,00	798,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006393	FJS DEVELOPPEMENT	4070009394	20240710	24070009394 FJL DEVELOPPEMENT	4645,21	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006441	SCI ARC EN CIEL	SAN98	20240715	IMP SDD NBRE00001 FR87ZZZ47316	5100,00	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	40100900	COLLECTIFS FOURNISSEURS  	0ASYNEO	ASYNEO	SAN10	20240716	PRLV SEPA/GOCARDLESS	34,56	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006091	PIZZERIA MONT D'OR	4070009398	20240716	24070009398 MONT D'OR	1106,40	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006110	ADRIEN GROUP	4070009399	20240716	24070009399 ADRIEN GROUP	3135,60	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006153	G.E.F	4070009400	20240716	24070009400 G.E.F	1257,60	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006307	PMD JURIS	4070009409	20240716	24070009409 PMD JURIS	1641,60	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006369	VINANTHROPE	4070009416	20240716	24070009416 VINANTHROPE	360,00	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006370	LA CAVE DE BRINDAS	4070009417	20240716	24070009417 LA CAVE DE BRINDAS	225,60	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006390	CHANUT ARNAUD HYERES	4070009420	20240716	24070009420 CHANUT ARNAUD HYER	576,00	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006412	ACTICOM	4070009423	20240716	24070009423 ACTICOM	6378,60	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006421	PAULINE FLEURS	4070009425	20240716	24070009425 PAULINE FLEURS	354,00	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006557	BIJOUTERIE GERARD AUJOULAT	4070009429	20240716	24070009429 BIJOUTERIE GERARD	3860,10	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006597	KOLENERGY	4070009445	20240716	24070009445 KOLENERGY	1488,00	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006597	KOLENERGY	4070009450	20240718	24070009450 KOLENERGY	0,00	2280,00			20250831		
AN	JOURNAL AN	AN000001	20240901	40100900	COLLECTIFS FOURNISSEURS  	0FVI	FVI	SAN19	20240723	PRLV SEPA/FORCE DE VENTE INFOR	136,50	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	40100900	COLLECTIFS FOURNISSEURS  	0LAFARGU	LAFARGUE JACQUES	SAN31	20240724	FA0677 07/24 LAFARGUE JACQUES	0,00	25,66			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006091	PIZZERIA MONT D'OR	4070009398	20240729	PR 29/07/24 F MONT D'OR	0,00	1200,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006153	G.E.F	4070009400	20240729	PR 29/07/24 F G.E.F	0,00	450,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006307	PMD JURIS	4070009409	20240729	PR 29/07/24 F PMD JURIS	0,00	547,20			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006412	ACTICOM	4070009423	20240729	PR 29/07/24 F ACTICOM	0,00	3500,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006421	PAULINE FLEURS	4070009425	20240729	PR 29/07/24 F PAULINE FLEURS	0,00	1200,00			20250831		
AN	JOURNAL AN	AN000001	20240901	40100900	COLLECTIFS FOURNISSEURS  	0GREFFEI	GREFFE COMPTE INTERNET	SAN28	20240731	RELE GREFFE 07/24	0,00	375,13			20250831		
AN	JOURNAL AN	AN000001	20240901	42100000	REMUNERATION DUE			SAN73	20240731	Personnel - Rémunérations dues	46,46	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006439	HANDIGOPRINT	4080009457	20240801	24080009457 HANDIGOPRINT	1752,00	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006582	MC/DC TRUCK LAVAGE	4080009454	20240801	24080009454 MC/DC TRUCK LAVAGE	0,00	208,80			20250831		
AN	JOURNAL AN	AN000001	20240901	40100900	COLLECTIFS FOURNISSEURS  	0GREFFEI	GREFFE COMPTE INTERNET	SAN29	20240802	/MOTIF GREFFE /BEN GREFFE LYON	360,00	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	40100900	COLLECTIFS FOURNISSEURS  	0RF	ABT REVUE FIDUCIERE	SAN42	20240805	PRLV SEPA/GROUPE REVUE FIDUCIA	50,00	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	40100900	COLLECTIFS FOURNISSEURS  	0SCI	SCI MELKIOR	SAN66	20240805	VR.PERMANENT LOYER	900,00	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006441	SCI ARC EN CIEL	SAN99	20240805	SCI ARC EN CIEL	0,00	2600,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006091	PIZZERIA MONT D'OR	4080009461	20240808	24080009461 MONT D'OR	610,70	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006370	LA CAVE DE BRINDAS	4080009464	20240808	24080009464 LA CAVE DE BRINDAS	570,00	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006421	PAULINE FLEURS	4080009465	20240808	24080009465 PAULINE FLEURS	264,00	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006577	HOLDING 3 ANGES	4080009467	20240808	24080009467 HOLDING 3 ANGES	720,00	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006589	CAPCIME	4080009466	20240808	24080009466 CAPCIME	2093,40	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006091	PIZZERIA MONT D'OR	4080009461	20240815	PR 15/08/24 F MONT D'OR	0,00	1200,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006153	G.E.F	4070009400	20240815	PR 15/08/24 F G.E.F	0,00	450,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006307	PMD JURIS	4070009409	20240815	PR 15/08/24 F PMD JURIS	0,00	547,20			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006439	HANDIGOPRINT	4080009457	20240815	PR 15/08/24 F HANDIGOPRINT	0,00	876,00			20250831		
AN	JOURNAL AN	AN000001	20240901	40100900	COLLECTIFS FOURNISSEURS  	0ASYNEO	ASYNEO	SAN11	20240816	PRLV SEPA/GOCARDLESS	34,56	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	41100900	COLLECTIFS CLIENTS       	90006597	KOLENERGY	SAN103	20240820	KOLENERGY	0,00	3000,00			20250831		
AN	JOURNAL AN	AN000001	20240901	40100900	COLLECTIFS FOURNISSEURS  	0FVI	FVI	SAN20	20240823	PRLV SEPA/FORCE DE VENTE INFOR	136,50	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	40100900	COLLECTIFS FOURNISSEURS  	0GREFFEI	GREFFE COMPTE INTERNET	SAN30	20240828	RELEVE 08/24  GREFFE COMPTE IN	0,00	180,52			20250831		
AN	JOURNAL AN	AN000001	20240901	40100900	COLLECTIFS FOURNISSEURS  	0SCI	SCI MELKIOR	SAN67	20240831	PRLV SEPA/MALSH PROPERTY-SDC P	274,87	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	40100900	COLLECTIFS FOURNISSEURS  	0SCI	SCI MELKIOR	SAN68	20240831	PRLV SEPA/MALSH PROPERTY-SDC P	274,87	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	40100900	COLLECTIFS FOURNISSEURS  	0SCI	SCI MELKIOR	3625209	20240831	CHEQUE N.3625209 TFMELKIOR2023	765,00	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	40100900	COLLECTIFS FOURNISSEURS  	0SCI	SCI MELKIOR	3625214	20240831	CHEQUE N.3625214 MALSCH SCI	675,43	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	40100900	COLLECTIFS FOURNISSEURS  	0SCI	SCI MELKIOR	SAN69	20240831	PRLV SEPA/MALSH PROPERTY-SDC P	339,46	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	40100900	COLLECTIFS FOURNISSEURS  	0SCI	SCI MELKIOR	SAN70	20240831	PRLV SEPA/MALSH PROPERTY-SDC P	293,23	0,00			20250831		
AN	JOURNAL AN	AN000001	20240901	42100000	REMUNERATION DUE			SAN74	20240831	Personnel - Rémunérations dues	0,00	4547,71			20250831		
AN	JOURNAL AN	AN000001	20240901	43100000	URSSAF			SAN75	20240831	URSSAF du Rhône Alpes (8270000	0,00	2932,12			20250831		
AN	JOURNAL AN	AN000001	20240901	43780000	TICKET RESTAURANT			SAN76	20240831	Ticket restaurant	0,00	110,00			20250831		
AN	JOURNAL AN	AN000001	20240901	44551000	TVA A PAYER			SAN77	20240831	TVA 08/2024	0,00	3648,00			20250831		
AN	JOURNAL AN	AN000001	20240901	44700000	PAS			SAN78	20240831	Prélèvement à la source	0,00	139,59			20250831		
